file_path,caption
../datalake/PASTIS24/pickle24x24/40196_6.pickle,"A crop of can be identified in the image corn representing an area of around 17300 m2, winter triticale with an estimated size of 3300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20006_24.pickle,"This land shows the presence of the crop of leguminous fodder with an estimated size of 17100 m2, sorghum with a coverage of approximately 19500 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10126_4.pickle,"The image represents a cultivated area of corn with an approximate area of 12800 m2, winter rapeseed with an estimated size of 18500 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10505_9.pickle,"The crop of can be seen in the image meadow with a coverage of approximately 21100 m2, corn representing an area of around 2600 m2, mixed cereal representing an area of around 3900 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10404_2.pickle,"A cultivated area with can be observed meadow representing an area of around 400 m2, corn occupying around 1800 m2, winter barley with an estimated size of 32600 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40332_2.pickle,"The image reveals a crop of meadow covering an area close to 11800 m2, winter triticale with an approximate area of 6300 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20341_11.pickle,"This area has been identified with the crop of orchard with a coverage of approximately 28400 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10522_22.pickle,"In the image, the cultivated area corresponds to soft winter wheat with an approximate area of 10700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40557_14.pickle,"This land shows the presence of the crop of soft winter wheat with an estimated surface of 9500 m2, corn occupying around 25500 m2, beet with an approximate area of 18800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10404_6.pickle,"This land shows the presence of the crop of meadow covering an area close to 11200 m2, corn occupying around 41500 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30253_18.pickle,"The crop of is visible in the image soft winter wheat covering about 8300 m2, winter rapeseed spanning approximately 43700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30188_22.pickle,"The image shows the presence of meadow representing an area of around 23600 m2, soft winter wheat with a dimension close to 21300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20309_11.pickle,No evidence of crops was found in the image.
../datalake/PASTIS24/pickle24x24/40213_17.pickle,"A crop of can be identified in the image meadow covering about 57600 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10263_12.pickle,"The image represents a cultivated area of meadow covering an area close to 13800 m2, soft winter wheat with a dimension close to 12000 m2, winter rapeseed with a coverage of approximately 19900 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20485_24.pickle,"The crop of can be seen in the image grapevine covering about 15800 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40280_5.pickle,"A cultivated area with can be observed grapevine with an approximate area of 16000 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30357_14.pickle,"The crop of can be seen in the image meadow with an estimated surface of 53400 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30444_8.pickle,"A crop of can be identified in the image soft winter wheat with an estimated surface of 50800 m2, winter barley occupying around 3500 m2, soybeans with a dimension close to 200 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30294_12.pickle,"This area has been identified with the crop of corn with an estimated size of 1900 m2, winter barley with a coverage of approximately 4500 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10523_8.pickle,"This land shows the presence of the crop of meadow with a coverage of approximately 50500 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40156_5.pickle,"The image highlights the crop of corn covering an area close to 6100 m2, leguminous fodder with a dimension close to 12700 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30152_24.pickle,"This area has been identified with the crop of meadow covering about 38200 m2, corn spanning approximately 16900 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20404_11.pickle,"The image reflects the crop of winter durum wheat with an approximate area of 26500 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30205_8.pickle,"The image reveals a crop of meadow covering about 23000 m2, soft winter wheat with a dimension close to 1800 m2, leguminous fodder covering about 8500 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30526_15.pickle,"The image reveals a crop of meadow with an estimated surface of 19200 m2, winter triticale with a coverage of approximately 15100 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30570_12.pickle,"This land shows the presence of the crop of soft winter wheat with an approximate area of 55900 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40233_13.pickle,"A crop of can be identified in the image meadow with an approximate area of 37600 m2, winter barley with an estimated size of 4600 m2, leguminous fodder spanning approximately 8100 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30595_13.pickle,"A crop of can be identified in the image meadow with a dimension close to 48100 m2, winter barley with an estimated size of 1600 m2, winter rapeseed with a dimension close to 6400 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10315_22.pickle,"A crop of can be identified in the image meadow covering about 400 m2, soft winter wheat with a dimension close to 26600 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30199_10.pickle,The image shows no signs of agricultural activity.
../datalake/PASTIS24/pickle24x24/20652_20.pickle,No crops were identified in the image.
../datalake/PASTIS24/pickle24x24/20372_24.pickle,"The image represents a cultivated area of grapevine with an estimated surface of 1900 m2, winter durum wheat occupying around 39200 m2, orchard occupying around 10700 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30122_9.pickle,"The image shows a cultivated area of meadow with a coverage of approximately 17600 m2, corn with a dimension close to 26700 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30645_10.pickle,"The image reflects the crop of meadow spanning approximately 18200 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40459_18.pickle,"This area has been identified with the crop of meadow covering about 2100 m2, corn with a dimension close to 35500 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10034_9.pickle,"The crop appearing in the image is meadow with an estimated surface of 7400 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10534_11.pickle,"The image shows the presence of meadow spanning approximately 37500 m2, corn with a coverage of approximately 300 m2, winter barley with an estimated surface of 7200 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20275_15.pickle,No crops were identified in the image.
../datalake/PASTIS24/pickle24x24/30141_12.pickle,"The image shows the presence of meadow with an estimated size of 51400 m2, grapevine with an estimated size of 3800 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40103_23.pickle,"The crop of is visible in the image soft winter wheat representing an area of around 4200 m2, corn with an approximate area of 25400 m2, beet covering about 10700 m2, leguminous fodder with an estimated surface of 3400 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40473_5.pickle,"A cultivated area with can be observed soft winter wheat spanning approximately 11600 m2, corn representing an area of around 23300 m2, leguminous fodder with an approximate area of 1900 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20228_17.pickle,"This area has been identified with the crop of sunflower occupying around 1200 m2, grapevine occupying around 100 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20006_4.pickle,"This land shows the presence of the crop of sunflower occupying around 11500 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30241_5.pickle,There is no visible crop presence in this area.
../datalake/PASTIS24/pickle24x24/30264_0.pickle,"The crop appearing in the image is soft winter wheat occupying around 200 m2, corn with a dimension close to 51400 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20564_13.pickle,"A cultivated area with can be observed grapevine covering about 3900 m2, leguminous fodder covering an area close to 6000 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20143_10.pickle,"The image represents a cultivated area of meadow with an approximate area of 5000 m2, grapevine with a dimension close to 24400 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30508_2.pickle,"The image highlights the crop of meadow representing an area of around 55600 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20602_13.pickle,No crop was detected in the image.
../datalake/PASTIS24/pickle24x24/20564_18.pickle,"The image shows the presence of grapevine covering about 13000 m2, leguminous fodder covering an area close to 6700 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30123_9.pickle,"The image shows a cultivated area of meadow with a coverage of approximately 2800 m2, soft winter wheat covering an area close to 6200 m2, corn spanning approximately 38800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20562_18.pickle,"The image highlights the crop of leguminous fodder with a dimension close to 50900 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20481_24.pickle,The image shows no sign of any crop.
../datalake/PASTIS24/pickle24x24/40545_19.pickle,"The image reveals a crop of meadow occupying around 43900 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40407_6.pickle,"The image displays the crop of meadow covering about 31800 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40346_23.pickle,"The crop of can be seen in the image meadow with an estimated size of 2300 m2, corn representing an area of around 1800 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30550_18.pickle,"In the image, the cultivated area corresponds to meadow occupying around 29400 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10235_23.pickle,"The image shows the presence of meadow with a coverage of approximately 36700 m2, soft winter wheat with a coverage of approximately 15900 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10231_5.pickle,"The crop of can be seen in the image meadow with a dimension close to 33400 m2, soft winter wheat representing an area of around 8800 m2, mixed cereal covering about 1800 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30299_11.pickle,"The image highlights the crop of meadow spanning approximately 3200 m2, corn covering about 19500 m2, sunflower occupying around 16600 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40288_19.pickle,No crop presence was recorded in this region.
../datalake/PASTIS24/pickle24x24/30311_10.pickle,"The image shows a cultivated area of corn spanning approximately 38500 m2, mixed cereal representing an area of around 3500 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10066_20.pickle,"This land shows the presence of the crop of beet with an estimated surface of 7300 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20433_8.pickle,"The image represents a cultivated area of fruits,  vegetables, flowers spanning approximately 7200 m2, orchard with a dimension close to 2500 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20140_23.pickle,No visible crops appear in the analyzed image.
../datalake/PASTIS24/pickle24x24/40038_8.pickle,"The image shows the presence of meadow occupying around 6100 m2, soft winter wheat covering an area close to 10200 m2, corn covering an area close to 16400 m2, winter barley with a dimension close to 3800 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20485_22.pickle,"This area has been identified with the crop of sunflower with an estimated surface of 1200 m2, grapevine with an estimated size of 7200 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10159_21.pickle,"The crop of can be seen in the image soft winter wheat covering about 4200 m2, corn representing an area of around 100 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40075_5.pickle,"The image displays the crop of meadow spanning approximately 21200 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40196_24.pickle,"The image reveals a crop of meadow spanning approximately 7200 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30502_23.pickle,"This area has been identified with the crop of meadow with a coverage of approximately 52800 m2, winter triticale covering an area close to 4300 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20187_15.pickle,"The crop appearing in the image is meadow with a coverage of approximately 24000 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40003_14.pickle,"The crop of can be seen in the image soft winter wheat with a coverage of approximately 3900 m2, corn with an approximate area of 14900 m2, beet with an estimated surface of 18600 m2, soybeans representing an area of around 19200 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30715_22.pickle,The image corresponds to an area without detected crops.
../datalake/PASTIS24/pickle24x24/30518_12.pickle,"This land shows the presence of the crop of corn with an estimated surface of 14500 m2, winter rapeseed with a coverage of approximately 900 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40317_11.pickle,"The image represents a cultivated area of meadow spanning approximately 37000 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30493_17.pickle,"A cultivated area with can be observed meadow representing an area of around 7500 m2, soft winter wheat with a coverage of approximately 10400 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30065_7.pickle,"The image highlights the crop of soft winter wheat occupying around 21500 m2, winter barley with an approximate area of 8500 m2, spring barley occupying around 4900 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40434_9.pickle,"The image shows a cultivated area of soft winter wheat occupying around 13200 m2, corn covering an area close to 25700 m2, sunflower with an approximate area of 100 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20013_21.pickle,"This land shows the presence of the crop of meadow occupying around 13500 m2, winter barley covering an area close to 1700 m2, leguminous fodder covering about 32100 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40086_13.pickle,"A crop of can be identified in the image soft winter wheat with an estimated size of 32800 m2, winter durum wheat covering about 6200 m2, orchard spanning approximately 16000 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10356_19.pickle,"The image reveals a crop of meadow occupying around 19300 m2, soft winter wheat spanning approximately 7900 m2, corn with a dimension close to 9600 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10019_3.pickle,"The image shows a cultivated area of beet occupying around 20200 m2, potatoes representing an area of around 10900 m2, leguminous fodder occupying around 2400 m2, orchard with an estimated surface of 1500 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10235_1.pickle,"The image reveals a crop of meadow with a dimension close to 11200 m2, winter rapeseed with an estimated size of 24200 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40086_12.pickle,"The image shows a cultivated area of soft winter wheat with a coverage of approximately 15900 m2, corn spanning approximately 5500 m2, grapevine spanning approximately 700 m2, winter durum wheat covering an area close to 400 m2, soybeans with a coverage of approximately 7400 m2, orchard with a coverage of approximately 10400 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30284_11.pickle,"The image shows a cultivated area of meadow with a dimension close to 57300 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30369_23.pickle,"The crop of is visible in the image meadow with an estimated size of 3100 m2, corn occupying around 17200 m2, soybeans with a coverage of approximately 13800 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20602_7.pickle,"The image represents a cultivated area of meadow spanning approximately 37900 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40105_9.pickle,"The image shows a cultivated area of soft winter wheat with an estimated size of 31300 m2, corn with an estimated surface of 21600 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40221_3.pickle,"The image displays the crop of soft winter wheat occupying around 7600 m2, corn with an estimated size of 39300 m2, winter barley occupying around 700 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40019_0.pickle,"The image reflects the crop of corn occupying around 36500 m2, soybeans occupying around 700 m2, mixed cereal with an estimated size of 13500 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20001_9.pickle,"The image shows the presence of meadow with a dimension close to 34400 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30572_2.pickle,"The image reflects the crop of meadow occupying around 1600 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20404_13.pickle,"The crop of is visible in the image meadow occupying around 36900 m2, leguminous fodder with a dimension close to 11100 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20549_12.pickle,No cultivated land was detected in this area.
../datalake/PASTIS24/pickle24x24/10099_9.pickle,"A cultivated area with can be observed winter barley with an estimated surface of 41600 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30311_21.pickle,"The image displays the crop of soybeans with a coverage of approximately 49700 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20169_13.pickle,"A cultivated area with can be observed fruits,  vegetables, flowers with a dimension close to 8200 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40221_14.pickle,"In the image, the cultivated area corresponds to soft winter wheat with an estimated surface of 6500 m2, winter barley with an approximate area of 25400 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10135_12.pickle,"This land shows the presence of the crop of meadow with a dimension close to 11100 m2, soft winter wheat covering an area close to 7100 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40218_6.pickle,"A crop of can be identified in the image meadow occupying around 2700 m2, soft winter wheat with an approximate area of 7200 m2, spring barley with a coverage of approximately 5300 m2, soybeans representing an area of around 8000 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10504_10.pickle,"The image reveals a crop of meadow with a coverage of approximately 15100 m2, soft winter wheat with a coverage of approximately 4700 m2, corn representing an area of around 200 m2, spring barley covering an area close to 10700 m2, orchard spanning approximately 6800 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20404_0.pickle,"In the image, the cultivated area corresponds to grapevine covering about 29200 m2, leguminous fodder with an estimated size of 5800 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40502_12.pickle,No cultivated land was detected in this area.
../datalake/PASTIS24/pickle24x24/30044_11.pickle,"A cultivated area with can be observed meadow with a dimension close to 25800 m2, sunflower with an approximate area of 5200 m2, potatoes with an approximate area of 500 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30369_5.pickle,"This area has been identified with the crop of meadow with a dimension close to 6600 m2, corn covering an area close to 11900 m2, winter rapeseed spanning approximately 33900 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30637_9.pickle,"The crop of is visible in the image meadow representing an area of around 39900 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30120_14.pickle,"The image shows a cultivated area of meadow occupying around 17200 m2, soft winter wheat representing an area of around 700 m2, winter barley spanning approximately 12800 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20370_2.pickle,"The crop of can be seen in the image winter durum wheat representing an area of around 2400 m2, sorghum representing an area of around 15600 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30430_17.pickle,"The image reflects the crop of meadow occupying around 44800 m2, winter triticale with an estimated size of 12300 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40554_0.pickle,"The image shows the presence of meadow covering an area close to 14900 m2, soft winter wheat with an approximate area of 7200 m2, corn with an estimated size of 29500 m2, winter triticale covering about 700 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20360_12.pickle,No crop was detected in the image.
../datalake/PASTIS24/pickle24x24/30044_23.pickle,"The image reflects the crop of meadow occupying around 37900 m2, corn covering an area close to 5300 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10315_15.pickle,"The image highlights the crop of meadow covering an area close to 15300 m2, soft winter wheat spanning approximately 19200 m2, corn occupying around 7100 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20549_2.pickle,No evidence of crops was found in the image.
../datalake/PASTIS24/pickle24x24/40515_23.pickle,"The image displays the crop of meadow with a coverage of approximately 23200 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30197_23.pickle,"The image reflects the crop of soft winter wheat spanning approximately 5500 m2, winter triticale with a dimension close to 27700 m2, mixed cereal with an approximate area of 10500 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10464_23.pickle,"The crop appearing in the image is meadow representing an area of around 44400 m2, corn spanning approximately 3300 m2, winter barley spanning approximately 6900 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20269_9.pickle,"The image shows the presence of winter barley representing an area of around 300 m2, sunflower with an estimated size of 400 m2, grapevine covering about 16800 m2, leguminous fodder with a coverage of approximately 11900 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20556_3.pickle,"The image displays the crop of grapevine with a coverage of approximately 16000 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20372_13.pickle,"The image reveals a crop of grapevine with a dimension close to 9800 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30183_9.pickle,"The crop appearing in the image is meadow with an estimated surface of 500 m2, corn with an approximate area of 37600 m2, winter barley with an estimated size of 9300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30339_2.pickle,There is no visible crop presence in this area.
../datalake/PASTIS24/pickle24x24/30337_0.pickle,"The image shows a cultivated area of meadow with an estimated surface of 24500 m2, corn covering an area close to 25000 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30719_12.pickle,"This area has been identified with the crop of meadow with an estimated size of 1000 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40246_5.pickle,No crop presence was recorded in this region.
../datalake/PASTIS24/pickle24x24/30062_24.pickle,"In the image, the cultivated area corresponds to soft winter wheat with an approximate area of 20100 m2, winter rapeseed with an estimated surface of 500 m2, sunflower representing an area of around 15700 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40407_14.pickle,"A cultivated area with can be observed meadow with an approximate area of 11100 m2, soft winter wheat spanning approximately 7500 m2, winter barley with a dimension close to 8800 m2, winter triticale covering about 19300 m2, which constitutes an important part of the agricultural area in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40528_15.pickle,"A crop of can be identified in the image meadow with a coverage of approximately 23400 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10256_2.pickle,"In the image, the cultivated area corresponds to meadow with an estimated surface of 18800 m2, corn occupying around 21900 m2, winter barley representing an area of around 3900 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10405_15.pickle,"The crop of is visible in the image meadow representing an area of around 15700 m2, corn covering about 25100 m2, which represents a significant percentage of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40109_18.pickle,"This land shows the presence of the crop of meadow with an estimated size of 36800 m2, soft winter wheat with a coverage of approximately 8100 m2, which represents a significant portion of the total cultivated land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10452_5.pickle,"The image shows the presence of meadow covering about 1200 m2, corn with an approximate area of 42200 m2, which corresponds to a relevant part of the cultivated area in this zone: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/20460_22.pickle,"The image reflects the crop of grapevine with a coverage of approximately 10800 m2, leguminous fodder with an approximate area of 12300 m2, which forms an essential part of the total agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30444_12.pickle,"This area has been identified with the crop of soft winter wheat with an estimated surface of 53000 m2, winter barley occupying around 4000 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10356_5.pickle,"The crop of is visible in the image meadow occupying around 2800 m2, corn occupying around 19000 m2, mixed cereal representing an area of around 30000 m2, which covers a notable fraction of the total arable land: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30317_16.pickle,"The crop of is visible in the image winter rapeseed covering an area close to 5300 m2, sunflower spanning approximately 14200 m2, soybeans occupying around 16700 m2, which represents a prominent portion of the region’s agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/40369_0.pickle,"The image reflects the crop of meadow with an approximate area of 20900 m2, sunflower with a coverage of approximately 3300 m2, which equals a meaningful portion of the cultivated land in the region: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/10002_10.pickle,"This land shows the presence of the crop of meadow with an approximate area of 3500 m2, fruits,  vegetables, flowers spanning approximately 29700 m2, which corresponds to a considerable share of the available agricultural area: 57600 m2.
"
../datalake/PASTIS24/pickle24x24/30569_7.pickle,"The image represents a cultivated area of soft winter wheat spanning approximately 24400 m2, corn covering an area close to 19000 m2, leguminous fodder with an approximate area of 9700 m2, which accounts for a considerable fraction of the total agricultural area: 57600 m2.
"
